country,year,macro_region,meso_region,development_level,gdp_per_capita,gdp_volume,hdi,ECI,code,country_population_2018,country_population_2018_level,lat,lon,count,relative_1M_count
bermuda,2014,Americas,Northern America,Developed economies,99400.0,6127000000.0,,,BMU,62763.0,<100k,32.2,-64.45,3,47.79886238707519
bermuda,2015,Americas,Northern America,Developed economies,99400.0,6127000000.0,,,BMU,62763.0,<100k,32.2,-64.45,1,15.932954129025063
bermuda,2016,Americas,Northern America,Developed economies,99400.0,6127000000.0,,,BMU,62763.0,<100k,32.2,-64.45,1,15.932954129025063
bermuda,2017,Americas,Northern America,Developed economies,99400.0,6127000000.0,,,BMU,62763.0,<100k,32.2,-64.45,1,15.932954129025063
bermuda,2018,Americas,Northern America,Developed economies,99400.0,6127000000.0,,,BMU,62763.0,<100k,32.2,-64.45,3,47.79886238707519
bhutan,2011,Asia,Southern Asia,Developing economies,10173.0,7584701339.0,0.617,,BTN,754396.0,100k-1M,27.3,90.3,1,1.3255637622680927
bhutan,2014,Asia,Southern Asia,Developing economies,10173.0,7584701339.0,0.617,,BTN,754396.0,100k-1M,27.3,90.3,1,1.3255637622680927
bhutan,2015,Asia,Southern Asia,Developing economies,10173.0,7584701339.0,0.617,,BTN,754396.0,100k-1M,27.3,90.3,3,3.976691286804278
bhutan,2016,Asia,Southern Asia,Developing economies,10173.0,7584701339.0,0.617,,BTN,754396.0,100k-1M,27.3,90.3,6,7.953382573608556
bhutan,2017,Asia,Southern Asia,Developing economies,10173.0,7584701339.0,0.617,,BTN,754396.0,100k-1M,27.3,90.3,5,6.627818811340463
bhutan,2018,Asia,Southern Asia,Developing economies,10173.0,7584701339.0,0.617,,BTN,754396.0,100k-1M,27.3,90.3,2,2.6511275245361854
bolivia,2008,Americas,South America,Developing economies,7480.0,83723411343.0,0.703,-1.07744,BOL,11353140.0,5-50M,-17.0,-65.0,6,0.5284881539380295
bolivia,2009,Americas,South America,Developing economies,7480.0,83723411343.0,0.703,-1.07744,BOL,11353140.0,5-50M,-17.0,-65.0,3,0.26424407696901475
bolivia,2010,Americas,South America,Developing economies,7480.0,83723411343.0,0.703,-1.07744,BOL,11353140.0,5-50M,-17.0,-65.0,1,0.08808135898967158
bolivia,2011,Americas,South America,Developing economies,7480.0,83723411343.0,0.703,-1.07744,BOL,11353140.0,5-50M,-17.0,-65.0,7,0.616569512927701
bolivia,2012,Americas,South America,Developing economies,7480.0,83723411343.0,0.703,-1.07744,BOL,11353140.0,5-50M,-17.0,-65.0,7,0.616569512927701
bolivia,2013,Americas,South America,Developing economies,7480.0,83723411343.0,0.703,-1.07744,BOL,11353140.0,5-50M,-17.0,-65.0,35,3.0828475646385054
bolivia,2014,Americas,South America,Developing economies,7480.0,83723411343.0,0.703,-1.07744,BOL,11353140.0,5-50M,-17.0,-65.0,19,1.67354582080376
bolivia,2015,Americas,South America,Developing economies,7480.0,83723411343.0,0.703,-1.07744,BOL,11353140.0,5-50M,-17.0,-65.0,27,2.378196692721133
bolivia,2016,Americas,South America,Developing economies,7480.0,83723411343.0,0.703,-1.07744,BOL,11353140.0,5-50M,-17.0,-65.0,34,2.994766205648834
bolivia,2017,Americas,South America,Developing economies,7480.0,83723411343.0,0.703,-1.07744,BOL,11353140.0,5-50M,-17.0,-65.0,43,3.787498436555878
bolivia,2018,Americas,South America,Developing economies,7480.0,83723411343.0,0.703,-1.07744,BOL,11353140.0,5-50M,-17.0,-65.0,40,3.523254359586863
bosnia and herzegovina,2008,Europe,Southern Europe,Transition economies,13735.0,46033486454.0,0.769,0.372865,BIH,3323929.0,1-5M,44.0,18.0,3,0.9025463540286209
bosnia and herzegovina,2009,Europe,Southern Europe,Transition economies,13735.0,46033486454.0,0.769,0.372865,BIH,3323929.0,1-5M,44.0,18.0,7,2.1059414927334488
bosnia and herzegovina,2010,Europe,Southern Europe,Transition economies,13735.0,46033486454.0,0.769,0.372865,BIH,3323929.0,1-5M,44.0,18.0,24,7.2203708322289675
bosnia and herzegovina,2011,Europe,Southern Europe,Transition economies,13735.0,46033486454.0,0.769,0.372865,BIH,3323929.0,1-5M,44.0,18.0,29,8.724614755610002
bosnia and herzegovina,2012,Europe,Southern Europe,Transition economies,13735.0,46033486454.0,0.769,0.372865,BIH,3323929.0,1-5M,44.0,18.0,72,21.661112496686904
bosnia and herzegovina,2013,Europe,Southern Europe,Transition economies,13735.0,46033486454.0,0.769,0.372865,BIH,3323929.0,1-5M,44.0,18.0,159,47.834956763516914
bosnia and herzegovina,2014,Europe,Southern Europe,Transition economies,13735.0,46033486454.0,0.769,0.372865,BIH,3323929.0,1-5M,44.0,18.0,103,30.98742482164932
bosnia and herzegovina,2015,Europe,Southern Europe,Transition economies,13735.0,46033486454.0,0.769,0.372865,BIH,3323929.0,1-5M,44.0,18.0,120,36.101854161144836
bosnia and herzegovina,2016,Europe,Southern Europe,Transition economies,13735.0,46033486454.0,0.769,0.372865,BIH,3323929.0,1-5M,44.0,18.0,81,24.368751558772765
bosnia and herzegovina,2017,Europe,Southern Europe,Transition economies,13735.0,46033486454.0,0.769,0.372865,BIH,3323929.0,1-5M,44.0,18.0,124,37.30524929984966
bosnia and herzegovina,2018,Europe,Southern Europe,Transition economies,13735.0,46033486454.0,0.769,0.372865,BIH,3323929.0,1-5M,44.0,18.0,84,25.271297912801387
botswana,2015,Africa,Southern Africa,Developing economies,17785.0,39217883524.0,0.728,-0.790862,BWA,2254067.0,1-5M,-22.0,24.0,4,1.7745701436558896
botswana,2016,Africa,Southern Africa,Developing economies,17785.0,39217883524.0,0.728,-0.790862,BWA,2254067.0,1-5M,-22.0,24.0,4,1.7745701436558896
botswana,2017,Africa,Southern Africa,Developing economies,17785.0,39217883524.0,0.728,-0.790862,BWA,2254067.0,1-5M,-22.0,24.0,2,0.8872850718279448
botswana,2018,Africa,Southern Africa,Developing economies,17785.0,39217883524.0,0.728,-0.790862,BWA,2254067.0,1-5M,-22.0,24.0,3,1.3309276077419172
brazil,2007,Americas,South America,Developing economies,15662.0,3255144799735.0,0.7609999999999999,0.608252,BRA,209469320.0,100-500M,-10.0,-55.0,14,0.06683556331781666
brazil,2008,Americas,South America,Developing economies,15662.0,3255144799735.0,0.7609999999999999,0.608252,BRA,209469320.0,100-500M,-10.0,-55.0,187,0.892732167173694
brazil,2009,Americas,South America,Developing economies,15662.0,3255144799735.0,0.7609999999999999,0.608252,BRA,209469320.0,100-500M,-10.0,-55.0,563,2.687744439137913
brazil,2010,Americas,South America,Developing economies,15662.0,3255144799735.0,0.7609999999999999,0.608252,BRA,209469320.0,100-500M,-10.0,-55.0,894,4.267928114723436
brazil,2011,Americas,South America,Developing economies,15662.0,3255144799735.0,0.7609999999999999,0.608252,BRA,209469320.0,100-500M,-10.0,-55.0,1419,6.7742617391415605
brazil,2012,Americas,South America,Developing economies,15662.0,3255144799735.0,0.7609999999999999,0.608252,BRA,209469320.0,100-500M,-10.0,-55.0,2900,13.84450954440488
brazil,2013,Americas,South America,Developing economies,15662.0,3255144799735.0,0.7609999999999999,0.608252,BRA,209469320.0,100-500M,-10.0,-55.0,5092,24.3090491724516
brazil,2014,Americas,South America,Developing economies,15662.0,3255144799735.0,0.7609999999999999,0.608252,BRA,209469320.0,100-500M,-10.0,-55.0,6590,31.460454447457987
brazil,2015,Americas,South America,Developing economies,15662.0,3255144799735.0,0.7609999999999999,0.608252,BRA,209469320.0,100-500M,-10.0,-55.0,6126,29.245332920353206
brazil,2016,Americas,South America,Developing economies,15662.0,3255144799735.0,0.7609999999999999,0.608252,BRA,209469320.0,100-500M,-10.0,-55.0,7759,37.04122398449568
brazil,2017,Americas,South America,Developing economies,15662.0,3255144799735.0,0.7609999999999999,0.608252,BRA,209469320.0,100-500M,-10.0,-55.0,8444,40.31139261826028
brazil,2018,Americas,South America,Developing economies,15662.0,3255144799735.0,0.7609999999999999,0.608252,BRA,209469320.0,100-500M,-10.0,-55.0,9166,43.75819809793625
british virgin islands,2011,Americas,Caribbean,Developing economies,34200.0,500000000.0,,,VGB,29795.0,<100k,18.3,-64.3,1,33.562678301728475
british virgin islands,2012,Americas,Caribbean,Developing economies,34200.0,500000000.0,,,VGB,29795.0,<100k,18.3,-64.3,1,33.562678301728475
british virgin islands,2013,Americas,Caribbean,Developing economies,34200.0,500000000.0,,,VGB,29795.0,<100k,18.3,-64.3,3,100.68803490518543
british virgin islands,2014,Americas,Caribbean,Developing economies,34200.0,500000000.0,,,VGB,29795.0,<100k,18.3,-64.3,3,100.68803490518543
british virgin islands,2017,Americas,Caribbean,Developing economies,34200.0,500000000.0,,,VGB,29795.0,<100k,18.3,-64.3,3,100.68803490518543
british virgin islands,2018,Americas,Caribbean,Developing economies,34200.0,500000000.0,,,VGB,29795.0,<100k,18.3,-64.3,1,33.562678301728475
brunei,2012,Asia,South-eastern Asia,Developing economies,79790.0,33868533039.0,0.845,,BRN,428960.0,100k-1M,4.3,114.4,3,6.993659082431928
brunei,2014,Asia,South-eastern Asia,Developing economies,79790.0,33868533039.0,0.845,,BRN,428960.0,100k-1M,4.3,114.4,1,2.331219694143976
brunei,2015,Asia,South-eastern Asia,Developing economies,79790.0,33868533039.0,0.845,,BRN,428960.0,100k-1M,4.3,114.4,3,6.993659082431928
brunei,2016,Asia,South-eastern Asia,Developing economies,79790.0,33868533039.0,0.845,,BRN,428960.0,100k-1M,4.3,114.4,2,4.662439388287952
brunei,2017,Asia,South-eastern Asia,Developing economies,79790.0,33868533039.0,0.845,,BRN,428960.0,100k-1M,4.3,114.4,5,11.656098470719881
bulgaria,2007,Europe,Eastern Europe,Developed economies,20948.0,148228312439.0,0.816,0.347659,BGR,7051610.0,5-50M,43.0,25.0,17,2.4107969669337925
bulgaria,2008,Europe,Eastern Europe,Developed economies,20948.0,148228312439.0,0.816,0.347659,BGR,7051610.0,5-50M,43.0,25.0,127,18.01007145885833
bulgaria,2009,Europe,Eastern Europe,Developed economies,20948.0,148228312439.0,0.816,0.347659,BGR,7051610.0,5-50M,43.0,25.0,232,32.900288019331754
bulgaria,2010,Europe,Eastern Europe,Developed economies,20948.0,148228312439.0,0.816,0.347659,BGR,7051610.0,5-50M,43.0,25.0,324,45.94695395803228
bulgaria,2011,Europe,Eastern Europe,Developed economies,20948.0,148228312439.0,0.816,0.347659,BGR,7051610.0,5-50M,43.0,25.0,373,52.89572168625321
bulgaria,2012,Europe,Eastern Europe,Developed economies,20948.0,148228312439.0,0.816,0.347659,BGR,7051610.0,5-50M,43.0,25.0,505,71.61485107656266
bulgaria,2013,Europe,Eastern Europe,Developed economies,20948.0,148228312439.0,0.816,0.347659,BGR,7051610.0,5-50M,43.0,25.0,722,102.38796530154107
bulgaria,2014,Europe,Eastern Europe,Developed economies,20948.0,148228312439.0,0.816,0.347659,BGR,7051610.0,5-50M,43.0,25.0,989,140.25165884103063
bulgaria,2015,Europe,Eastern Europe,Developed economies,20948.0,148228312439.0,0.816,0.347659,BGR,7051610.0,5-50M,43.0,25.0,910,129.048543524103
bulgaria,2016,Europe,Eastern Europe,Developed economies,20948.0,148228312439.0,0.816,0.347659,BGR,7051610.0,5-50M,43.0,25.0,1177,166.91223706359256
bulgaria,2017,Europe,Eastern Europe,Developed economies,20948.0,148228312439.0,0.816,0.347659,BGR,7051610.0,5-50M,43.0,25.0,1111,157.55267236843784
bulgaria,2018,Europe,Eastern Europe,Developed economies,20948.0,148228312439.0,0.816,0.347659,BGR,7051610.0,5-50M,43.0,25.0,1038,147.20042656925156
burkina faso,2016,Africa,Western Africa,Developing economies,1866.0,35817942701.0,0.434,,BFA,19751466.0,5-50M,13.0,-2.0,1,0.050629153299304466
burkina faso,2017,Africa,Western Africa,Developing economies,1866.0,35817942701.0,0.434,,BFA,19751466.0,5-50M,13.0,-2.0,1,0.050629153299304466
burkina faso,2018,Africa,Western Africa,Developing economies,1866.0,35817942701.0,0.434,,BFA,19751466.0,5-50M,13.0,-2.0,3,0.1518874598979134
burundi,2012,Africa,Eastern Africa,Developing economies,738.0,7990111828.0,0.423,,BDI,11175379.0,5-50M,-3.3,30.0,1,0.08948242381757254
burundi,2013,Africa,Eastern Africa,Developing economies,738.0,7990111828.0,0.423,,BDI,11175379.0,5-50M,-3.3,30.0,1,0.08948242381757254
cambodia,2009,Asia,South-eastern Asia,Developing economies,4020.0,64352721029.0,0.581,-1.37692,KHM,16249795.0,5-50M,13.0,105.0,27,1.6615594227496409
cambodia,2010,Asia,South-eastern Asia,Developing economies,4020.0,64352721029.0,0.581,-1.37692,KHM,16249795.0,5-50M,13.0,105.0,18,1.1077062818330938
cambodia,2011,Asia,South-eastern Asia,Developing economies,4020.0,64352721029.0,0.581,-1.37692,KHM,16249795.0,5-50M,13.0,105.0,18,1.1077062818330938
cambodia,2012,Asia,South-eastern Asia,Developing economies,4020.0,64352721029.0,0.581,-1.37692,KHM,16249795.0,5-50M,13.0,105.0,19,1.1692455197127103
cambodia,2013,Asia,South-eastern Asia,Developing economies,4020.0,64352721029.0,0.581,-1.37692,KHM,16249795.0,5-50M,13.0,105.0,11,0.6769316166757796
cambodia,2014,Asia,South-eastern Asia,Developing economies,4020.0,64352721029.0,0.581,-1.37692,KHM,16249795.0,5-50M,13.0,105.0,27,1.6615594227496409
cambodia,2015,Asia,South-eastern Asia,Developing economies,4020.0,64352721029.0,0.581,-1.37692,KHM,16249795.0,5-50M,13.0,105.0,31,1.9077163742681063
cambodia,2016,Asia,South-eastern Asia,Developing economies,4020.0,64352721029.0,0.581,-1.37692,KHM,16249795.0,5-50M,13.0,105.0,13,0.8000100924350123
cambodia,2017,Asia,South-eastern Asia,Developing economies,4020.0,64352721029.0,0.581,-1.37692,KHM,16249795.0,5-50M,13.0,105.0,23,1.4154024712311755
cambodia,2018,Asia,South-eastern Asia,Developing economies,4020.0,64352721029.0,0.581,-1.37692,KHM,16249795.0,5-50M,13.0,105.0,20,1.2307847575923265
cameroon,2011,Africa,Middle Africa,Developing economies,3645.0,89538347743.0,0.563,-1.01371,CMR,25216261.0,5-50M,6.0,12.0,4,0.15862779973605126
cameroon,2012,Africa,Middle Africa,Developing economies,3645.0,89538347743.0,0.563,-1.01371,CMR,25216261.0,5-50M,6.0,12.0,3,0.11897084980203845
cameroon,2013,Africa,Middle Africa,Developing economies,3645.0,89538347743.0,0.563,-1.01371,CMR,25216261.0,5-50M,6.0,12.0,5,0.1982847496700641
cameroon,2014,Africa,Middle Africa,Developing economies,3645.0,89538347743.0,0.563,-1.01371,CMR,25216261.0,5-50M,6.0,12.0,18,0.7138250988122308
cameroon,2015,Africa,Middle Africa,Developing economies,3645.0,89538347743.0,0.563,-1.01371,CMR,25216261.0,5-50M,6.0,12.0,1,0.039656949934012815
cameroon,2016,Africa,Middle Africa,Developing economies,3645.0,89538347743.0,0.563,-1.01371,CMR,25216261.0,5-50M,6.0,12.0,1,0.039656949934012815
cameroon,2017,Africa,Middle Africa,Developing economies,3645.0,89538347743.0,0.563,-1.01371,CMR,25216261.0,5-50M,6.0,12.0,1,0.039656949934012815
cameroon,2018,Africa,Middle Africa,Developing economies,3645.0,89538347743.0,0.563,-1.01371,CMR,25216261.0,5-50M,6.0,12.0,15,0.5948542490101922
canada,2004,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,64,1.726251193608296
canada,2005,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,317,8.550337943341091
canada,2006,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,688,18.55720033128918
canada,2007,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,1124,30.3172865877457
canada,2008,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,1883,50.78954683694408
canada,2009,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,3662,98.77393548427469
canada,2010,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,5738,154.76920857694378
canada,2011,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,6252,168.63316347561042
canada,2012,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,11260,303.7123193754596
canada,2013,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,11077,298.77631986873587
canada,2014,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,13218,356.5248168299134
canada,2015,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,15126,407.9886805393607
canada,2016,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,19079,514.6116644195731
canada,2017,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,24148,651.3361534883302
canada,2018,Americas,Northern America,Developed economies,46723.0,1707282552959.0,0.922,1.05671,CAN,37074558.0,5-50M,60.0,-95.0,29697,801.0075265091494
cape verde,2014,Africa,Western Africa,Developing economies,7027.0,3776982885.0,0.6509999999999999,,CPV,543764.0,100k-1M,16.0,24.0,2,3.678066219904223
cape verde,2017,Africa,Western Africa,Developing economies,7027.0,3776982885.0,0.6509999999999999,,CPV,543764.0,100k-1M,16.0,24.0,1,1.8390331099521116
cape verde,2018,Africa,Western Africa,Developing economies,7027.0,3776982885.0,0.6509999999999999,,CPV,543764.0,100k-1M,16.0,24.0,2,3.678066219904223
cayman islands,2014,Americas,Caribbean,Developing economies,43800.0,2507000000.0,,,CYM,64172.0,<100k,19.3,-80.3,1,15.583120364021692
cayman islands,2015,Americas,Caribbean,Developing economies,43800.0,2507000000.0,,,CYM,64172.0,<100k,19.3,-80.3,3,46.74936109206507
cayman islands,2016,Americas,Caribbean,Developing economies,43800.0,2507000000.0,,,CYM,64172.0,<100k,19.3,-80.3,2,31.166240728043384
cayman islands,2017,Americas,Caribbean,Developing economies,43800.0,2507000000.0,,,CYM,64172.0,<100k,19.3,-80.3,4,62.33248145608677
cayman islands,2018,Americas,Caribbean,Developing economies,43800.0,2507000000.0,,,CYM,64172.0,<100k,19.3,-80.3,1,15.583120364021692
chile,2008,Americas,South America,Developing economies,24249.0,447887103479.0,0.847,0.0443139,CHL,18729166.0,5-50M,-30.0,-71.0,16,0.8542825665595575
chile,2009,Americas,South America,Developing economies,24249.0,447887103479.0,0.847,0.0443139,CHL,18729166.0,5-50M,-30.0,-71.0,87,4.645161455667593
chile,2010,Americas,South America,Developing economies,24249.0,447887103479.0,0.847,0.0443139,CHL,18729166.0,5-50M,-30.0,-71.0,164,8.756396307235464
chile,2011,Americas,South America,Developing economies,24249.0,447887103479.0,0.847,0.0443139,CHL,18729166.0,5-50M,-30.0,-71.0,322,17.192436652011093
chile,2012,Americas,South America,Developing economies,24249.0,447887103479.0,0.847,0.0443139,CHL,18729166.0,5-50M,-30.0,-71.0,744,39.724139345019424
chile,2013,Americas,South America,Developing economies,24249.0,447887103479.0,0.847,0.0443139,CHL,18729166.0,5-50M,-30.0,-71.0,1243,66.36707688959562
chile,2014,Americas,South America,Developing economies,24249.0,447887103479.0,0.847,0.0443139,CHL,18729166.0,5-50M,-30.0,-71.0,1473,78.64738878388926
chile,2015,Americas,South America,Developing economies,24249.0,447887103479.0,0.847,0.0443139,CHL,18729166.0,5-50M,-30.0,-71.0,1490,79.55506401085879
chile,2016,Americas,South America,Developing economies,24249.0,447887103479.0,0.847,0.0443139,CHL,18729166.0,5-50M,-30.0,-71.0,1756,93.75751167991143
chile,2017,Americas,South America,Developing economies,24249.0,447887103479.0,0.847,0.0443139,CHL,18729166.0,5-50M,-30.0,-71.0,1971,105.23693366805549
chile,2018,Americas,South America,Developing economies,24249.0,447887103479.0,0.847,0.0443139,CHL,18729166.0,5-50M,-30.0,-71.0,1865,99.57731166459841
china,2007,Asia,Eastern Asia,Developing economies,16782.0,23266768925142.0,0.758,0.691307,CHN,1427647789.0,>500M,35.0,105.0,1,0.0007004528761960629
